time,pos_x,pos_y,vel_x,vel_y
8646.000000,221651.033453,-6292899.601468,7957.361826,-191.197234
8647.000000,229608.041416,-6293080.752169,7957.007963,-181.150701
8648.000000,237564.682894,-6293251.858278,7956.641478,-171.106109
8649.000000,245520.945272,-6293412.921753,7956.262378,-161.063475
8650.000000,253476.815939,-6293563.944566,7955.870668,-151.022813
8651.000000,261432.282294,-6293704.928705,7955.466354,-140.984139
8652.000000,269387.331738,-6293835.876172,7955.049444,-130.947467
8653.000000,277341.951681,-6293956.788987,7954.619943,-120.912815
8654.000000,285296.129539,-6294067.669182,7954.177858,-110.880195
8655.000000,293249.852734,-6294168.518807,7953.723194,-100.849625
8656.000000,301203.108693,-6294259.339926,7953.255959,-90.821119
8657.000000,309155.884851,-6294340.134619,7952.776158,-80.794692
8658.000000,317108.168649,-6294410.904979,7952.283798,-70.770360
8659.000000,325059.947535,-6294471.653117,7951.778885,-60.748138
8660.000000,333011.208961,-6294522.381158,7951.261426,-50.728041
8661.000000,340961.940388,-6294563.091242,7950.731427,-40.710084
8662.000000,348912.129283,-6294593.785525,7950.188894,-30.694282
8663.000000,356861.763117,-6294614.466176,7949.633834,-20.680651
8664.000000,364810.829370,-6294625.135381,7949.066253,-10.669205
8665.000000,372759.315529,-6294625.795341,7948.486158,-0.659960
8666.000000,380707.209084,-6294616.448271,7947.893555,9.347069
8667.000000,388654.497535,-6294597.096403,7947.288451,19.351868
8668.000000,396601.168387,-6294567.741982,7946.670852,29.354421
8669.000000,404547.209152,-6294528.387270,7946.040765,39.354713
8670.000000,412492.607348,-6294479.034541,7945.398196,49.352729
8671.000000,420437.350499,-6294419.686086,7944.743151,59.348454
8672.000000,428381.426138,-6294350.344213,7944.075638,69.341874
8673.000000,436324.821801,-6294271.011240,7943.395663,79.332973
8674.000000,444267.525034,-6294181.689504,7942.703233,89.321736
8675.000000,452209.523388,-6294082.381357,7941.998354,99.308148
8676.000000,460150.804420,-6293973.089162,7941.281032,109.292195
8677.000000,468091.355694,-6293853.815301,7940.551275,119.273861
8678.000000,476031.164783,-6293724.562168,7939.809089,129.253132
8679.000000,483970.219264,-6293585.332175,7939.054480,139.229993
8680.000000,491908.506720,-6293436.127745,7938.287457,149.204429
8681.000000,499846.014744,-6293276.951320,7937.508024,159.176426
8682.000000,507782.730933,-6293107.805353,7936.716189,169.145967
8683.000000,515718.642892,-6292928.692313,7935.911959,179.113040
8684.000000,523653.738233,-6292739.614685,7935.095340,189.077628
8685.000000,531588.004572,-6292540.574969,7934.266340,199.039717
8686.000000,539521.429536,-6292331.575676,7933.424964,208.999292
8687.000000,547454.000756,-6292112.619337,7932.571220,218.956340
8688.000000,555385.705870,-6291883.708493,7931.705114,228.910844
8689.000000,563316.532524,-6291644.845703,7930.826654,238.862790
8690.000000,571246.468371,-6291396.033538,7929.935846,248.812164
8691.000000,579175.501068,-6291137.274587,7929.032697,258.758951
8692.000000,587103.618283,-6290868.571450,7928.117215,268.703137
8693.000000,595030.807687,-6290589.926744,7927.189405,278.644706
8694.000000,602957.056961,-6290301.343100,7926.249274,288.583644
8695.000000,610882.353792,-6290002.823163,7925.296830,298.519937
8696.000000,618806.685872,-6289694.369593,7924.332080,308.453570
8697.000000,626730.040903,-6289375.985064,7923.355031,318.384528
8698.000000,634652.406592,-6289047.672267,7922.365689,328.312797
8699.000000,642573.770653,-6288709.433904,7921.364061,338.238363
8700.000000,650494.120807,-6288361.272693,7920.350155,348.161211
8701.000000,658413.444784,-6288003.191367,7919.323977,358.081326
8702.000000,666331.730319,-6287635.192673,7918.285535,367.998694
8703.000000,674248.965154,-6287257.279373,7917.234835,377.913301
8704.000000,682165.137039,-6286869.454241,7916.171885,387.825131
8705.000000,690080.233730,-6286471.720069,7915.096691,397.734172
8706.000000,697994.242991,-6286064.079661,7914.009261,407.640408
8707.000000,705907.152592,-6285646.535836,7912.909602,417.543825
8708.000000,713818.950313,-6285219.091427,7911.797721,427.444409
8709.000000,721729.623937,-6284781.749283,7910.673624,437.342145
8710.000000,729639.161257,-6284334.512264,7909.537320,447.237019
8711.000000,737547.550073,-6283877.383248,7908.388815,457.129016
8712.000000,745454.778190,-6283410.365125,7907.228117,467.018123
8713.000000,753360.833422,-6282933.460799,7906.055232,476.904325
8714.000000,761265.703589,-6282446.673191,7904.870168,486.787609
8715.000000,769169.376521,-6281950.005232,7903.672932,496.667958
8716.000000,777071.840052,-6281443.459872,7902.463531,506.545361
8717.000000,784973.082025,-6280927.040070,7901.241973,516.419801
8718.000000,792873.090289,-6280400.748804,7900.008264,526.291266
8719.000000,800771.852702,-6279864.589063,7898.762412,536.159741
8720.000000,808669.357127,-6279318.563852,7897.504425,546.025211
8721.000000,816565.591436,-6278762.676189,7896.234309,555.887663
8722.000000,824460.543507,-6278196.929106,7894.952072,565.747083
8723.000000,832354.201228,-6277621.325650,7893.657721,575.603456
8724.000000,840246.552491,-6277035.868881,7892.351263,585.456769
8725.000000,848137.585198,-6276440.561874,7891.032706,595.307007
8726.000000,856027.287255,-6275835.407718,7889.702058,605.154156
8727.000000,863915.646580,-6275220.409515,7888.359324,614.998203
8728.000000,871802.651094,-6274595.570383,7887.004514,624.839132
8729.000000,879688.288728,-6273960.893451,7885.637634,634.676932
8730.000000,887572.547419,-6273316.381865,7884.258692,644.511586
8731.000000,895455.415114,-6272662.038783,7882.867694,654.343082
8732.000000,903336.879764,-6271997.867377,7881.464650,664.171406
8733.000000,911216.929329,-6271323.870835,7880.049565,673.996542
8734.000000,919095.551776,-6270640.052356,7878.622448,683.818479
8735.000000,926972.735082,-6269946.415155,7877.183305,693.637201
8736.000000,934848.467227,-6269242.962459,7875.732145,703.452696
8737.000000,942722.736202,-6268529.697511,7874.268975,713.264948
8738.000000,950595.530004,-6267806.623566,7872.793802,723.073945
8739.000000,958466.836639,-6267073.743895,7871.306635,732.879672
8740.000000,966336.644118,-6266331.061780,7869.807479,742.682115
8741.000000,974204.940462,-6265578.580518,7868.296344,752.481262
8742.000000,982071.713698,-6264816.303421,7866.773236,762.277097
8743.000000,989936.951861,-6264044.233813,7865.238163,772.069608
8744.000000,997800.642995,-6263262.375032,7863.691134,781.858781
8745.000000,1005662.775149,-6262470.730431,7862.132154,791.644601
8746.000000,1013523.336381,-6261669.303375,7860.561232,801.427056
8747.000000,1021382.314758,-6260858.097244,7858.978376,811.206131
8748.000000,1029239.698351,-6260037.115430,7857.383594,820.981813
8749.000000,1037095.475243,-6259206.361342,7855.776892,830.754089
8750.000000,1044949.633521,-6258365.838398,7854.158278,840.522944
8751.000000,1052802.161282,-6257515.550032,7852.527761,850.288365
8752.000000,1060653.046630,-6256655.499693,7850.885348,860.050339
8753.000000,1068502.277676,-6255785.690842,7849.231046,869.808851
8754.000000,1076349.842539,-6254906.126953,7847.564863,879.563889
8755.000000,1084195.729347,-6254016.811513,7845.886808,889.315439
8756.000000,1092039.926235,-6253117.748026,7844.196887,899.063487
8757.000000,1099882.421344,-6252208.940006,7842.495109,908.808020
8758.000000,1107723.202826,-6251290.390981,7840.781481,918.549024
8759.000000,1115562.258837,-6250362.104495,7839.056012,928.286487
8760.000000,1123399.577545,-6249424.084102,7837.318708,938.020393
8761.000000,1131235.147122,-6248476.333371,7835.569577,947.750731
8762.000000,1139068.955751,-6247518.855885,7833.808629,957.477486
8763.000000,1146900.991620,-6246551.655240,7832.035869,967.200645
8764.000000,1154731.242926,-6245574.735045,7830.251306,976.920195
8765.000000,1162559.697875,-6244588.098922,7828.454949,986.636123
8766.000000,1170386.344679,-6243591.750507,7826.646804,996.348415
8767.000000,1178211.171559,-6242585.693450,7824.826880,1006.057057
8768.000000,1186034.166744,-6241569.931412,7822.995185,1015.762038
8769.000000,1193855.318470,-6240544.468070,7821.151726,1025.463342
8770.000000,1201674.614981,-6239509.307113,7819.296511,1035.160957
8771.000000,1209492.044529,-6238464.452243,7817.429549,1044.854870
8772.000000,1217307.595376,-6237409.907175,7815.550846,1054.545068
8773.000000,1225121.255788,-6236345.675639,7813.660412,1064.231536
8774.000000,1232933.014043,-6235271.761376,7811.758254,1073.914263
